"Groupe d'aliment","Sous-groupe d'aliment","Changement climatique (kg CO2 eq/kg de produit) - Agriculture","Changement climatique (kg CO2 eq/kg de produit) - Transformation","Changement climatique (kg CO2 eq/kg de produit) - Emballage","Changement climatique (kg CO2 eq/kg de produit) - Transport","Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution","Changement climatique (kg CO2 eq/kg de produit) - Consommation","Score unique EF (mPt / kg de produit) - Agriculture","Score unique EF (mPt / kg de produit) - Transformation","Score unique EF (mPt / kg de produit) - Emballage","Score unique EF (mPt / kg de produit) - Transport","Score unique EF (mPt / kg de produit) - Supermarché et distribution","Score unique EF (mPt / kg de produit) - Consommation"
"fruits, légumes, légumineuses et oléagineux","légumes",0.50051761,0,0,0.2272488,0.064466923,0.26550617,0.071800504,0,0,0.017679504999999998,0.021066043,0.011250445
"fruits, légumes, légumineuses et oléagineux","légumes",0.58466864,0,0.42836694,0.43757957,0.16456588,0.44056113,0.08387218099999999,0,0.032912279,0.033530386999999995,0.048167327999999995,0.03160687
"entrées et plats composés","plats composés",1.3706587,0.35594963,0.264209,0.22287639,0.030685111,0.012726077,0.2026505,0.085739177,0.021063348,0.017113119,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",0.55589382,0.19139146,0.21221738,0.24282973,0.030685111,0.012726077,0.079744361,0.039885614,0.016118590000000002,0.018672033,0.0089786658,0.0064417627
"fruits, légumes, légumineuses et oléagineux","légumes",0.30959852,0,0,0.14056627,0.047418395,0.012317297,0.044412683,0,0,0.010935776000000001,0.015653825,0.00052192787
"fruits, légumes, légumineuses et oléagineux","légumes",0.36165071,0,0.26496924,0.27066778,0.12201388,0.11285752,0.051879699999999994,0,0.020358111,0.020740446000000003,0.035870283,0.014103048
"fruits, légumes, légumineuses et oléagineux","légumes",0.30931988,0.0023207605,0.28581962,0.22567344,0.18301486,0.018159521,0.044372711,0.00036069102,0.021558384,0.017294843,0.053616884000000004,0.0091920963
"fruits, légumes, légumineuses et oléagineux","légumes",0.36132522,0.0027109454,0.33387391,0.26361546,0.21378478,0.11252163,0.051833008,0.00042133329,0.025182953,0.020202591000000002,0.062631384,0.021151276
"produits céréaliers","pains et viennoiseries",2.219913,0.25914873,0.30176944,0.12640555,0.0064852108,0,0.25438723,0.044098962,0.018691007,0.009923808899999999,0.0014414118,0
"fruits, légumes, légumineuses et oléagineux","légumes",0.43850148,0,0.3212752,0.32818468,0.07411382,0.22578242,0.062904136,0,0.024684209000000002,0.02514779,0.021308191,0.020134771
"fruits, légumes, légumineuses et oléagineux","légumes",0.087677241,0,0,0.1704366,0.029228063,0.099564814,0.044256253,0,0,0.013259629,0.0091483656,0.0042189169
"aides culinaires et ingrédients divers","herbes",0.06811426,0,0.33443152,0.16406077,0.031675203,0.099564814,0.042199775,0,0.02476141,0.012761644,0.011921128999999999,0.0042189169
"boissons","boisson alcoolisées",0.11886622,0.035780592,0.49690685,0.29739313,0.028932423,0.0047993021,0.043020758,0.007647129700000001,0.051649676000000005,0.022791810000000003,0.0088128735,0.0024293397
"boissons","boisson alcoolisées",0.11886622,0.035780592,0.49690685,0.29739313,0.028932423,0.0047993021,0.043020758,0.007647129700000001,0.051649676000000005,0.022791810000000003,0.0088128735,0.0024293397
"boissons","boisson alcoolisées",0.11886622,0.035780592,0.49690685,0.29739313,0.028932423,0.0047993021,0.043020758,0.007647129700000001,0.051649676000000005,0.022791810000000003,0.0088128735,0.0024293397
"boissons","boisson alcoolisées",0.11886622,0.035780592,0.49690685,0.29739313,0.028932423,0.0047993021,0.043020758,0.007647129700000001,0.051649676000000005,0.022791810000000003,0.0088128735,0.0024293397
"boissons","boisson alcoolisées",0.11886622,0.035780592,0.49690685,0.29739313,0.028932423,0.0047993021,0.043020758,0.007647129700000001,0.051649676000000005,0.022791810000000003,0.0088128735,0.0024293397
"produits céréaliers","céréales de petit-déjeuner et biscuits",7.5033546,0.47325235,0.10868293,0.14760389,0.029120657,0,0.74704866,0.064898393,0.016469921000000002,0.011692179,0.0098990521,0
"glaces et sorbets","desserts glacés",1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,0.16885733,0.054594722,0.015491882,0.014267475,0.015937489000000003,0.0091920963
"boissons","boissons sans alcool",0.16082761,0.041213729,0.49690685,0.22676697,0.012364537,0,0.07373263699999999,0.0078445774,0.051649676000000005,0.018606817999999997,0.0044194823,0
"fruits, légumes, légumineuses et oléagineux","fruits",0.22801705,0,0,0.1704366,0.031959149,0.099564814,0.12139372000000001,0,0,0.013259629,0.010098307,0.0042189169
"fruits, légumes, légumineuses et oléagineux","fruits",0.30402273,0,0,0.29856854,0.042612199,0.26550617,0.16185829999999998,0,0,0.023906969,0.01346441,0.011250445
"fruits, légumes, légumineuses et oléagineux","fruits",0.30402273,0,0,0.29856854,0.042612199,0.26550617,0.16185829999999998,0,0,0.023906969,0.01346441,0.011250445
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.19594288,0.048350192,0.099564814,0.066966901,0,0,0.015486774000000002,0.015799532,0.0042189169
"lait et produits laitiers","produits laitiers frais et assimilés",1.0179388,0.2008156,0.21223838,0.2234449,0.030685111,0.0047993021,0.37931941999999996,0.039658141,0.016120627999999998,0.017198547,0.0089786658,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.10169226,0,0,0.29856854,0.042612199,0.26550617,0.16292703,0,0,0.023906969,0.01346441,0.011250445
"aides culinaires et ingrédients divers","épices",-0.24872781,0,0.49690685,0.371318,0.045015886,0,0.18121029,0,0.051649676000000005,0.033981043,0.017006818,0
"boissons","boisson alcoolisées",0.10893277,0.1595887,0.49690685,0.19314251,0.012364537,0.0047993021,0.042873078999999994,0.018639706,0.051649676000000005,0.015442023,0.0044194823,0.0024293397
"boissons","boisson alcoolisées",0,0.23709872,0.49690685,0.16330973,0.012364537,0.0047993021,0,0.025848753000000002,0.051649676000000005,0.012680015999999999,0.0044194823,0.0024293397
"boissons","boisson alcoolisées",0.10921637,0.017807258,0.49690685,0.2926,0.028932423,0.0047993021,0.042662150999999995,0.0035429768999999996,0.051649676000000005,0.022803467999999997,0.0088128735,0.0024293397
"boissons","boisson alcoolisées",0.11302117,0.15051499,0.49690685,0.28317968,0.028932423,0.0047993021,0.037124067999999996,0.016946931,0.051649676000000005,0.02186367,0.0088128735,0.0024293397
"fruits, légumes, légumineuses et oléagineux","légumes",1.2374336,0.16929655,0.35015645,0.23174474,0.061987426,0.23997673,0.28301381,0.075705652,0.034667415,0.018021230000000003,0.02025581,0.010168672
"viandes, œufs, poissons","viandes crues",25.376608,0.03271145,0.28844568,0.19408222,0.030308663,0.0047993021,2.4576874999999996,0.0054746183,0.01768459,0.014869875,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",34.783915,0.04483784,0.39537473,0.26603001,0.041544321,0.06834552,3.3687713,0.007504101900000001,0.024240405,0.020382253,0.012259273000000001,0.034595548999999996
"viandes, œufs, poissons","viandes crues",26.239229,0.049313648,0.28844568,0.19629725,0.030308663,0.0047993021,2.1443375999999996,0.0082131442,0.01768459,0.015055860999999999,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",35.966316,0.067594601,0.39537473,0.26906617,0.041544321,0.06834552,2.9392602,0.011257821,0.024240405,0.020637185,0.012259273000000001,0.034595548999999996
"viandes, œufs, poissons","viandes crues",0.80551469,0.23800367,0.28844568,0.19674011,0.030308663,0.0047993021,0.14660258999999998,0.016664930999999997,0.01768459,0.015034638000000001,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",1.1041253,0.32623348,0.39537473,0.2696732,0.041544321,0.06834552,0.20094932000000001,0.022842750000000002,0.024240405,0.020608095,0.012259273000000001,0.034595548999999996
"viandes, œufs, poissons","viandes crues",1.3034251,0.0811168,0.28844568,0.18907206,0.030308663,0.0047993021,0.19290547,0.029400203,0.01768459,0.014449195,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes crues",0.80551469,0.23800367,0.28844568,0.19674011,0.030308663,0.0047993021,0.14660258999999998,0.016664930999999997,0.01768459,0.015034638000000001,0.0089437534,0.0024293397
"viandes, œufs, poissons","viandes cuites",1.1041253,0.32623348,0.39537473,0.2696732,0.041544321,0.06834552,0.20094932000000001,0.022842750000000002,0.024240405,0.020608095,0.012259273000000001,0.034595548999999996
"viandes, œufs, poissons","viandes crues",18.791569,0.054034634,0.28844568,0.19765446,0.030308663,0.0047993021,1.6842183,0.0089826848,0.01768459,0.015169819000000001,0.0089437534,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.11930004,0,0,0.22955684,0.03993612,0.099564814,0.043177769,0,0,0.018660553,0.012872902,0.0042189169
"boissons","boissons sans alcool",0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.0047993021,0.031722623000000005,0.004068711,0.021199983000000002,0.016205283999999997,0.0088128735,0.0024293397
"boissons","boissons sans alcool",0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.0047993021,0.031722623000000005,0.004068711,0.021199983000000002,0.016205283999999997,0.0088128735,0.0024293397
"boissons","boissons sans alcool",0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.0047993021,0.031722623000000005,0.004068711,0.021199983000000002,0.016205283999999997,0.0088128735,0.0024293397
"boissons","boissons sans alcool",0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.0047993021,0.031722623000000005,0.004068711,0.021199983000000002,0.016205283999999997,0.0088128735,0.0024293397
"boissons","boissons sans alcool",0.078511019,0.030061611,0.22265825,0.20722133,0.028932423,0.0047993021,0.031722623000000005,0.004068711,0.021199983000000002,0.016205283999999997,0.0088128735,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.11614072,0.16812522,0.29054328,0.21048328,0.030685111,0.0047993021,0.038866306999999996,0.033994671000000004,0.017842901,0.016182626000000002,0.0089786658,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.06849501,0.13792456,0.29054328,0.21706929,0.030685111,0.0047993021,0.042233902999999996,0.031624036,0.017842901,0.016716804,0.0089786658,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.093129375,0.1380633,0.29054328,0.21616176,0.030685111,0.0047993021,0.03370593,0.031597387000000005,0.017842901,0.016565041,0.0089786658,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits",0.093129375,0.1380633,0.29054328,0.21616176,0.030685111,0.0047993021,0.03370593,0.031597387000000005,0.017842901,0.016565041,0.0089786658,0.0024293397
"lait et produits laitiers","fromages",5.3279117,0.36960883,0.26662691,0.26516523,0.029050683,0.0047993021,0.47067906,0.046274272000000005,0.019721226,0.020614588,0.0088270864,0.0024293397
"fruits, légumes, légumineuses et oléagineux","légumes",4.5332143,0,0,0.18387334,0.03993612,0.099564814,0.39640897999999997,0,0,0.014432891000000002,0.012872902,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",4.5332143,0,0,0.18387334,0.03993612,0.099564814,0.39640897999999997,0,0,0.014432891000000002,0.012872902,0.0042189169
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.8424243,0.32913764,0.10869536,0.135384,0.029120657,0,0.36061353999999995,0.051325736000000004,0.016471127999999998,0.010645482000000001,0.0098990521,0
"produits sucrés","chocolats et produits à base de chocolat",11.479574,1.2577469,0.10291973,0.30546026,0.014104999,0,1.0205777,0.13714709,0.015600638000000002,0.029031005000000002,0.0045906531,0
"viandes, œufs, poissons","charcuteries",5.1140984,1.6807444,0.3631791,0.38166236,0.038356389,0.16733102,0.93044509,0.14486322,0.022303626,0.030204191999999998,0.011223332,0.038521225
"viandes, œufs, poissons","charcuteries",5.1140984,1.6807444,0.3631791,0.38166236,0.038356389,0.16733102,0.93044509,0.14486322,0.022303626,0.030204191999999998,0.011223332,0.038521225
"viandes, œufs, poissons","charcuteries",1.3171454,0.081970661,0.29054328,0.19058912,0.030685111,0.0047993021,0.19493605,0.029709678,0.017842901,0.014565201,0.0089786658,0.0024293397
"viandes, œufs, poissons","charcuteries",0.81399379,0.24050897,0.29054328,0.19833788,0.030685111,0.0047993021,0.14814578,0.016840351,0.017842901,0.015156807,0.0089786658,0.0024293397
"produits sucrés","confitures et assimilés",0.27321286,0.25145917,0.54656517,0.31134914,0.032692835,0.0047993021,0.084609846,0.042515779,0.056809478,0.024048825,0.0091648653,0.0024293397
"produits sucrés","confitures et assimilés",0.72767686,0.29219385,0.54656517,0.32370186,0.032692835,0.0047993021,0.40106901,0.048196032,0.056809478,0.025043404999999998,0.0091648653,0.0024293397
"produits sucrés","confitures et assimilés",0.4391425,0.24580915,0.54656517,0.35817,0.032692835,0.0047993021,0.41455559000000003,0.041272627,0.056809478,0.02822842,0.0091648653,0.0024293397
"produits sucrés","confitures et assimilés",0.46601728,0.2461836,0.54656517,0.43830451,0.032692835,0.0047993021,0.27909032,0.041299082,0.056809478,0.035579446,0.0091648653,0.0024293397
"produits sucrés","confitures et assimilés",1.0172551,0.21540794,0.54656517,0.28441675,0.032692835,0.0047993021,0.11130097,0.039234319,0.056809478,0.021851031,0.0091648653,0.0024293397
"produits sucrés","confitures et assimilés",0.4391425,0.24580915,0.54656517,0.35817,0.032692835,0.0047993021,0.41455559000000003,0.041272627,0.056809478,0.02822842,0.0091648653,0.0024293397
"viandes, œufs, poissons","poissons crus",9.4787825,0,0.28844568,1.1647231,0.030308663,0.0047993021,1.7433901,0,0.01768459,0.097690587,0.0089437534,0.0024293397
"produits céréaliers","céréales de petit-déjeuner et biscuits",3.3742678,0.44133778,0.10867485,0.18711832,0.029120657,0,0.36990877,0.062414739000000004,0.016469136,0.016198241999999998,0.0098990521,0
"viandes, œufs, poissons","charcuteries",13.227038,2.1311004,0.13381699,0.27297814,0.037885829,0.10556394,1.9571782,0.40096057,0.0071220994,0.021137823,0.011179692,0.0072555916
"entrées et plats composés","plats composés",4.1394539,1.1729773,0.21221738,0.29720868,0.030685111,0.012726077,0.6784782399999999,0.10688936,0.016118590000000002,0.023448118,0.0089786658,0.0064417627
"viandes, œufs, poissons","mollusques et crustacés crus",5.0754947,0,2.0603263,3.8659706,0.21649045,2.4807304,0.95119831,0,0.1263185,0.31784958,0.063883953,0.12101724
"viandes, œufs, poissons","mollusques et crustacés cuits",0.86764629,0,0.3522089,0.66088041,0.037008636,0.067627306,0.16260557,0,0.02159391,0.054335788,0.010920842,0.034231999
"viandes, œufs, poissons","mollusques et crustacés crus",5.0754947,0,2.0603263,3.8659706,0.21649045,2.4807304,0.95119831,0,0.1263185,0.31784958,0.063883953,0.12101724
"viandes, œufs, poissons","poissons crus",3.1409,0,0.28844568,0.7799424,0.030308663,0.0047993021,0.6082654200000001,0,0.01768459,0.064863743,0.0089437534,0.0024293397
"viandes, œufs, poissons","autres produits à base de viande",3.4489244,1.027964,0.29057724,0.28242719,0.030685111,0.066566382,0.58172488,0.096746708,0.017846197,0.022216378,0.0089786658,0.033694973
"aides culinaires et ingrédients divers","herbes",0.49071204,0,0.33443152,0.26726217,0.031675203,0.099564814,0.077800206,0,0.02476141,0.02349705,0.011921128999999999,0.0042189169
"aides culinaires et ingrédients divers","épices",0.39256963,0,0.49690685,0.25947073,0.025340163,0,0.06224016500000001,0,0.051649676000000005,0.022342844,0.0095369029,0
"produits céréaliers","gâteaux et pâtisseries",3.4028306,0.26130189,0.30178664,0.22459292,0.029120657,0,0.8562925299999999,0.045966612000000004,0.018692676,0.019775094,0.0098990521,0
"viandes, œufs, poissons","poissons crus",1.0731414,0,0.28844568,0.86901199,0.030308663,0.0047993021,0.18841247,0,0.01768459,0.072462549,0.0089437534,0.0024293397
"lait et produits laitiers","fromages",4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.0047993021,0.41632178999999997,0.028839787,0.019721226,0.020064567000000002,0.0088270864,0.0024293397
"glaces et sorbets","desserts glacés",1.7999644,0.32243189,0.20599451,0.19126793,0.052754569,0.018159521,0.17006411000000002,0.054265680999999996,0.015491882,0.014836025,0.015937489000000003,0.0091920963
"glaces et sorbets","desserts glacés",1.7999644,0.32243189,0.20599451,0.19126793,0.052754569,0.018159521,0.17006411000000002,0.054265680999999996,0.015491882,0.014836025,0.015937489000000003,0.0091920963
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.19594288,0.048350192,0.099564814,0.066966901,0,0,0.015486774000000002,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.1704366,0.048350192,0.099564814,0.066966901,0,0,0.013259629,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.19594288,0.048350192,0.099564814,0.066966901,0,0,0.015486774000000002,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.1704366,0.048350192,0.099564814,0.066966901,0,0,0.013259629,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.19594288,0.048350192,0.099564814,0.066966901,0,0,0.015486774000000002,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.23965725,0,0.3212752,0.35797927,0.12342441,0.22578242,0.078225914,0,0.024684209000000002,0.027749381,0.036125496,0.020134771
"fruits, légumes, légumineuses et oléagineux","légumes",0.20516352,0,0,0.19594288,0.048350192,0.099564814,0.066966901,0,0,0.015486774000000002,0.015799532,0.0042189169
"fruits, légumes, légumineuses et oléagineux","légumes",0.21625003,0,0,0.14056627,0.036575546,0.012317297,0.029295479,0,0,0.010935776000000001,0.011882404,0.00052192787
